"","Date.Local","lax.ozone.Mean","lax.ozone.Max.Value","lax.ozone.Max.Hour","lax.ozone.AQI","lax.nitrogen.Mean","lax.nitrogen.Max.Value","lax.nitrogen.Max.Hour","lax.nitrogen.AQI","lax.pm.Max.Value","lax.pm.Max.Hour","lax.pm.Mean","lax.pm.AQI","lax.temp.Mean","lax.temp.Max.Value","lax.temp.Max.Hour","lax.rh.Mean","lax.rh.Max.Value","lax.rh.Max.Hour"
"218","2007-08-16",0.023941,0.051,11,47,38.826087,66,8,64,15.1,0,15.1,57,80.166667,95,12,51.875,69,1
"219","2007-08-16",0.023941,0.051,11,47,38.826087,66,8,64,16,0,16,59,80.166667,95,12,51.875,69,1
"220","2007-08-17",0.022294,0.04,11,37,40.826087,64,8,62,16.2,0,16.2,60,80.916667,93,12,54.291667,74,3
"221","2007-08-18",0.036471,0.06,11,67,33.73913,49,2,46,16.8,0,16.8,61,80.833333,94,12,54.5,70,0
"222","2007-08-19",0.040765,0.078,10,126,29.130435,59,22,56,17.8,0,17.8,63,78.916667,95,13,55.5,78,4
"223","2007-08-20",0.027471,0.056,11,54,43.695652,92,10,91,16.5,0,16.5,60,79,94,11,47.416667,70,23
"224","2007-08-21",0.029118,0.047,10,44,34.347826,46,5,43,15,0,15,57,76.833333,95,12,58.333333,74,23
"225","2007-08-22",0.023765,0.036,10,33,25.695652,38,5,36,15.3,0,15.3,58,73.958333,87,11,68.541667,82,4
"226","2007-08-22",0.023765,0.036,10,33,25.695652,38,5,36,15.2,0,15.2,58,73.958333,87,11,68.541667,82,4
"227","2007-08-23",0.029,0.038,11,35,18.26087,26,10,25,13.2,0,13.2,53,72.5,84,12,69.833333,81,23
"228","2007-08-24",0.031176,0.047,11,44,20.869565,38,8,36,18.5,0,18.5,64,71.458333,84,11,70.458333,81,0
"229","2007-08-25",0.022882,0.036,10,33,20.826087,29,10,27,8.1,0,8.1,34,71.208333,81,10,67.833333,79,1
"230","2007-08-26",0.023941,0.045,10,42,20.086957,37,23,35,8.4,0,8.4,35,73.375,88,11,62.75,74,0
"231","2007-08-27",0.020176,0.041,10,38,30.913043,55,8,52,9.6,0,9.6,40,75.708333,88,11,59.458333,76,2
"232","2007-08-28",0.013471,0.03,10,28,33.565217,76,9,74,11.1,0,11.1,46,76.666667,90,10,60.708333,78,4
"233","2007-08-28",0.013471,0.03,10,28,33.565217,76,9,74,11.9,0,11.9,50,76.666667,90,10,60.708333,78,4
"234","2007-08-29",0.014647,0.033,9,31,37.652174,53,9,50,14.9,0,14.9,57,79.833333,92,10,54.833333,70,4
"235","2007-08-30",0.016412,0.033,10,31,44.826087,74,10,72,16.9,0,16.9,61,82.541667,98,11,54.25,73,4
"236","2007-08-31",0.020824,0.052,9,48,46.565217,79,9,78,18.3,0,18.3,64,85.208333,98,11,51,68,3
"237","2007-09-01",0.033176,0.07,10,100,38.521739,66,9,64,16.7,0,16.7,61,85.5,102,11,51.083333,69,4
"238","2007-09-02",0.063706,0.102,11,192,31.521739,50,9,47,20.1,0,20.1,68,89.75,106,11,46,66,5
"239","2007-09-03",0.042353,0.093,9,169,41.26087,72,9,70,20.8,0,20.8,69,90.25,105,11,42.583333,61,3
"240","2007-09-03",0.042353,0.093,9,169,41.26087,72,9,70,20.9,0,20.9,70,90.25,105,11,42.583333,61,3
"241","2007-09-04",0.023941,0.043,10,40,30.782609,55,10,52,13.5,0,13.5,54,82.625,96,13,49.916667,65,21
"242","2007-09-05",0.016529,0.026,10,24,24.652174,31,3,29,12.6,0,12.6,52,74.375,87,12,65.916667,80,5
"243","2007-09-06",0.020765,0.034,11,31,20.521739,32,22,30,11.2,0,11.2,47,71,81,12,68,78,1
"244","2007-09-07",0.025647,0.037,10,34,17.652174,30,5,28,9.7,0,9.7,40,69.833333,79,10,67.708333,77,1
"245","2007-09-08",0.027176,0.037,10,34,16.652174,36,8,34,9,0,9,38,69.541667,81,11,65.5,79,4
"246","2007-09-09",0.020118,0.037,9,34,17.26087,31,23,29,8.1,0,8.1,34,69.541667,81,11,64.25,79,4
"247","2007-09-09",0.020118,0.037,9,34,17.26087,31,23,29,9.2,0,9.2,38,69.541667,81,11,64.25,79,4
"248","2007-09-10",0.012882,0.03,10,28,30.565217,52,9,49,10.6,0,10.6,44,71.458333,84,10,59,76,3
"249","2007-09-11",0.010588,0.026,10,24,39.043478,78,9,77,13.4,0,13.4,54,74.625,89,11,53.583333,72,2
"250","2007-09-12",0.011294,0.026,10,24,45.391304,94,9,94,16.6,0,16.6,60,74.875,89,11,52.541667,72,0
"251","2007-09-14",0.015941,0.032,10,30,34.695652,51,9,48,13.6,0,13.6,54,71.625,85,11,57.75,74,23
"252","2007-09-15",0.022529,0.046,11,43,32.086957,63,9,61,12.6,0,12.6,52,70.291667,85,11,59.125,76,0
"253","2007-09-15",0.022529,0.046,11,43,32.086957,63,9,61,13,0,13,53,70.291667,85,11,59.125,76,0
"254","2007-09-16",0.026,0.042,10,39,25.086957,40,8,38,12.5,0,12.5,52,68.458333,80,11,66,81,23
"255","2007-09-17",0.019176,0.035,11,32,20.73913,40,22,38,9.9,0,9.9,41,67.041667,77,11,66.166667,81,0
"256","2007-09-18",0.030176,0.04,10,37,24.909091,37,6,35,13.8,0,13.8,55,66.541667,79,12,70.875,81,20
"257","2007-09-19",0.032353,0.036,10,33,17.565217,38,5,36,12.7,0,12.7,52,65.625,72,11,70.5,81,0
"258","2007-09-20",0.014412,0.026,9,24,16.347826,33,22,31,6.1,0,6.1,25,63.583333,73,12,55.875,75,5
"259","2007-09-21",0.019706,0.028,10,26,23.086957,33,6,31,6.1,0,6.1,25,65.208333,78,11,57.375,83,23
"260","2007-09-21",0.019706,0.028,10,26,23.086957,33,6,31,5.7,0,5.7,24,65.208333,78,11,57.375,83,23
"261","2007-09-22",0.016235,0.03,10,28,14.782609,27,21,25,4.2,0,4.2,18,62.416667,69,12,77.041667,87,4
"262","2007-09-23",0.023588,0.041,11,38,14.347826,31,22,29,5.9,0,5.9,25,63.166667,74,10,71.25,86,1
"263","2007-09-24",0.018824,0.033,10,31,24.347826,38,10,36,9.3,0,9.3,39,66.541667,80,11,69.416667,83,0
"264","2007-09-25",0.017824,0.036,11,33,36.130435,69,10,67,10.7,0,10.7,45,70.041667,85,11,66,85,1
"265","2007-09-27",0.028235,0.044,10,41,39.173913,64,9,62,18,0,18,63,70.25,86,10,64.916667,83,22
"266","2007-09-27",0.028235,0.044,10,41,39.173913,64,9,62,18.7,0,18.7,65,70.25,86,10,64.916667,83,22
"267","2007-09-28",0.021176,0.028,9,26,21.913043,38,6,36,15.7,0,15.7,59,64.875,70,13,73.916667,82,0
"268","2007-09-29",0.020824,0.04,10,37,24.695652,42,21,40,10.4,0,10.4,43,66.708333,78,11,65.75,81,5
"269","2007-09-30",0.023471,0.047,10,44,32.391304,47,21,44,11.9,0,11.9,50,71.666667,90,12,56.458333,76,1
"270","2007-10-01",0.017824,0.036,10,33,38,59,8,56,13,0,13,53,69.416667,84,12,62.041667,80,1
"271","2007-10-02",0.013765,0.03,11,28,46.173913,61,21,58,16.3,0,16.3,60,72.333333,90,11,58.125,78,23
"272","2007-10-03",0.026,0.046,12,43,43,63,10,61,15.2,0,15.2,58,71.416667,88,11,54.958333,81,2
"273","2007-10-03",0.026,0.046,12,43,43,63,10,61,15,0,15,57,71.416667,88,11,54.958333,81,2
"274","2007-10-04",0.026529,0.033,9,31,28.304348,53,0,50,12.5,0,12.5,52,66.666667,77,11,68.083333,86,6
"275","2007-10-05",0.016529,0.031,9,29,18.565217,39,21,37,7,0,7,29,63.333333,70,10,59.833333,76,0
"276","2007-10-06",0.015412,0.034,10,31,27.217391,47,19,44,8,0,8,33,63.958333,76,12,48.083333,77,4
"277","2007-10-07",0.017118,0.04,10,37,31.782609,49,19,46,7.1,0,7.1,30,69.666667,87,13,31.583333,48,4
"278","2007-10-08",0.019412,0.038,10,35,37.347826,55,21,52,7.7,0,7.7,32,70.875,90,11,29.916667,52,21
"279","2007-10-09",0.017118,0.033,10,31,36.565217,52,10,49,10.2,0,10.2,43,65.791667,80,10,49.041667,80,23
"280","2007-10-09",0.017118,0.033,10,31,36.565217,52,10,49,10.7,0,10.7,45,65.791667,80,10,49.041667,80,23
"281","2007-10-10",0.013941,0.026,10,24,27.521739,40,5,38,9.4,0,9.4,39,62.375,77,11,69.333333,82,23
"282","2007-10-11",0.016647,0.032,11,30,27.956522,46,10,43,10.5,0,10.5,44,63.708333,74,12,72.333333,85,3
"283","2007-10-12",0.023059,0.031,11,29,24.695652,38,6,36,9.4,0,9.4,39,62.833333,73,12,73.708333,89,23
"284","2007-10-13",0.012529,0.023,9,21,19.652174,28,18,26,5.3,0,5.3,22,62.375,71,12,77.833333,90,0
"285","2007-10-14",0.023059,0.035,10,32,18.652174,25,1,24,14.7,0,14.7,56,63.166667,74,9,77.666667,87,5
"286","2007-10-15",0.016824,0.022,18,20,29.565217,42,17,40,44.2,0,44.2,122,60,63,14,82.458333,87,0
"287","2007-10-15",0.016824,0.022,18,20,29.565217,42,17,40,30.1,0,30.1,89,60,63,14,82.458333,87,0
"288","2007-10-16",0.018353,0.036,9,33,24.26087,44,5,42,10.3,0,10.3,43,62.333333,70,11,70.583333,82,0
"289","2007-10-17",0.009765,0.021,10,19,31.608696,45,21,42,10.7,0,10.7,45,62.125,71,13,71.833333,80,23
"290","2007-10-18",0.008824,0.023,9,21,41.782609,64,17,62,15.1,0,15.1,57,67.291667,85,14,61.458333,84,2
"291","2007-10-19",0.008941,0.022,9,20,40,52,18,49,11,0,11,46,73.875,93,11,45.166667,66,22
"292","2007-10-20",0.009941,0.024,9,22,33.913043,45,17,42,12.5,0,12.5,52,67.916667,80,11,65.833333,81,5
"293","2007-10-21",0.014765,0.037,9,34,35.347826,54,19,51,11.9,0,11.9,50,70.291667,87,14,43.166667,79,2
"294","2007-10-21",0.014765,0.037,9,34,35.347826,54,19,51,12.1,0,12.1,51,70.291667,87,14,43.166667,79,2
"295","2007-10-22",0.008588,0.022,9,20,46,62,17,60,19.2,0,19.2,66,71.541667,89,14,28.041667,47,4
"296","2007-10-23",0.005647,0.015,8,14,47.347826,67,17,65,20.6,0,20.6,69,76.583333,96,12,31.416667,46,4
"297","2007-10-24",0.006176,0.017,9,16,43.086957,57,17,54,19.1,0,19.1,66,78.791667,100,13,31.25,48,1
"298","2007-10-26",0.022294,0.046,10,43,56.652174,104,10,102,53.7,0,53.7,146,67.583333,82,13,56.625,84,22
"299","2007-10-27",0.005647,0.014,9,13,44.826087,62,15,60,27.9,0,27.9,84,68.708333,81,13,61.208333,86,4
"300","2007-10-27",0.005647,0.014,9,13,44.826087,62,15,60,25.3,0,25.3,79,68.708333,81,13,61.208333,86,4
"301","2007-10-28",0.015882,0.04,9,37,34.782609,54,18,51,15.4,0,15.4,58,75.416667,91,11,45.083333,59,22
"302","2007-10-29",0.009824,0.022,9,20,39.608696,67,9,65,16.6,0,16.6,60,69.75,85,11,56.583333,74,23
"303","2007-10-30",0.008824,0.019,9,18,33.391304,42,20,40,14.8,0,14.8,57,63.458333,73,11,71,83,6
"304","2007-10-31",0.012353,0.025,10,23,35.521739,51,11,48,19,0,19,66,63.708333,78,11,72.041667,84,23
"305","2007-11-01",0.015353,0.027,11,25,31.26087,41,8,39,30.4,0,30.4,89,60.625,72,12,79.666667,86,1
"306","2007-11-02",0.010647,0.022,9,20,41.826087,65,11,63,47.3,0,47.3,130,62.958333,78,12,76.25,88,23
"307","2007-11-03",0.014353,0.025,12,23,35.347826,53,9,50,33,0,33,95,63.375,82,12,77.625,92,7
"308","2007-11-04",0.018765,0.03,12,28,26.869565,38,10,36,27.2,0,27.2,83,59.666667,71,11,81.083333,90,7
"309","2007-11-05",0.003909,0.011,13,10,32.736842,41,10,39,34.7,0,34.7,99,58.916667,68,12,81.791667,89,3
"310","2007-11-06",0.007824,0.017,11,16,35.952381,54,11,51,31.3,0,31.3,91,58.833333,70,11,80.458333,88,5
"311","2007-11-07",0.016529,0.025,12,23,31.652174,47,12,44,34.5,0,34.5,98,59.083333,70,11,80.25,88,3
"312","2007-11-08",0.009588,0.011,10,10,34.190476,43,18,41,34.2,0,34.2,97,58.666667,61,11,77.583333,83,0
"313","2007-11-08",0.009588,0.011,10,10,34.190476,43,18,41,33.8,0,33.8,97,58.666667,61,11,77.583333,83,0
"314","2007-11-09",0.009176,0.018,11,17,28.809524,44,12,42,20.3,0,20.3,68,55.625,69,13,73.208333,82,19
"315","2007-11-10",0.010294,0.022,10,20,28.956522,37,19,35,11,0,11,46,44.833333,55,12,70.333333,83,4
"316","2007-11-11",0.009824,0.025,8,23,24.73913,36,19,34,17.4,0,17.4,62,45.833333,52,14,77.666667,85,22
"317","2007-11-12",0.007471,0.018,9,17,37.652174,55,11,52,16,0,16,59,55.208333,71,12,62,88,5
"318","2007-11-13",0.006706,0.017,9,16,41.347826,55,18,52,9.8,0,9.8,41,66.708333,91,12,40.833333,61,0
"319","2007-11-14",0.011273,0.019,9,18,43,63,17,61,12,0,12,50,74.166667,91,11,36.583333,51,23
"320","2007-11-14",0.011273,0.019,9,18,43,63,17,61,11.6,0,11.6,48,74.166667,91,11,36.583333,51,23
"321","2007-11-15",0.003154,0.011,8,10,39.7,50,20,47,10,0,10,42,71.375,93,11,42.416667,71,23
"322","2007-11-16",0.0075,0.017,10,16,39.736842,49,12,46,41,0,41,115,62.5,73,12,78.958333,89,6
"323","2007-11-17",0.016294,0.028,11,26,32.086957,43,0,41,52.3,0,52.3,142,61.958333,73,12,75.416667,87,23
"324","2007-11-18",0.02,0.022,9,20,32.956522,44,22,42,64.1,0,64.1,155,58.666667,70,13,83.958333,91,4
"325","2007-11-27",0.002071,0.006,10,6,50.45,68,13,66,19.3,0,19.3,66,61.333333,76,15,31.833333,51,19
"326","2007-11-28",0.002824,0.006,8,6,46.956522,59,8,56,13.4,0,13.4,54,62.666667,77,12,30.791667,51,5
"327","2007-11-29",0.003176,0.008,7,7,46.391304,63,15,61,13.5,0,13.5,54,63.166667,78,12,28.583333,46,23
"328","2007-11-30",0.001588,0.003,17,3,38.521739,50,0,47,17.4,0,17.4,62,55.916667,62,4,71,88,13
"329","2007-12-01",0.015059,0.033,9,31,20.652174,35,19,33,12,0,12,50,52.583333,59,11,66.166667,82,4
"330","2007-12-02",0.010824,0.027,9,25,23.565217,37,18,35,9.5,0,9.5,40,52.5,66,14,62.583333,80,5
"331","2007-12-02",0.010824,0.027,9,25,23.565217,37,18,35,10.1,0,10.1,42,52.5,66,14,62.583333,80,5
"332","2007-12-03",0.005118,0.014,8,13,37.434783,51,19,48,9.8,0,9.8,41,60.708333,82,14,46.166667,69,2
"333","2007-12-04",0.003765,0.01,7,9,51.391304,78,17,77,17.1,0,17.1,62,65.375,88,14,40.208333,56,3
"334","2007-12-05",0.004529,0.01,8,9,48.173913,60,11,57,19.2,0,19.2,66,64.041667,79,12,52.583333,88,23
"335","2007-12-06",0.019882,0.027,21,25,27.217391,39,7,37,16.2,0,16.2,60,58.75,65,12,78.333333,89,3
"336","2007-12-07",0.018647,0.029,9,27,15.782609,37,22,35,6.6,0,6.6,28,55.291667,59,14,76.333333,91,4
"337","2007-12-08",0.019882,0.029,11,27,19.347826,32,19,30,8,0,8,33,51.666667,60,11,68.666667,84,5
"338","2007-12-08",0.019882,0.029,11,27,19.347826,32,19,30,7.8,0,7.8,33,51.666667,60,11,68.666667,84,5
"339","2007-12-09",0.010471,0.025,9,23,22.26087,34,18,32,7.3,0,7.3,30,54.125,67,13,54.708333,79,6
"340","2007-12-12",0.007,0.017,9,16,34.826087,44,19,42,9.5,0,9.5,40,52.833333,67,11,41.958333,56,2
"341","2007-12-13",0.005412,0.014,9,13,36.565217,43,18,41,12.2,0,12.2,51,52.833333,67,11,44.25,63,23
"342","2007-12-14",0.003882,0.01,8,9,39.086957,45,8,42,25,0,25,78,52.083333,67,12,61.25,80,20
"343","2007-12-15",0.006471,0.017,9,16,34.869565,49,17,46,18.3,0,18.3,64,54.833333,73,14,47.083333,68,0
"344","2007-12-16",0.008824,0.021,9,19,29.565217,37,19,35,16,0,16,59,55.125,74,12,48.375,70,19
"345","2007-12-17",0.012765,0.019,11,18,30.217391,45,8,42,19.6,0,19.6,67,53.166667,64,12,68.666667,86,21
"346","2007-12-18",0.005059,0.009,23,8,28.652174,35,21,33,16,0,16,59,53.75,56,14,88.25,90,8
"347","2007-12-19",0.007647,0.013,11,12,25.695652,32,1,30,5.4,0,5.4,23,56.375,63,12,86.541667,92,4
"348","2007-12-20",0.017824,0.03,22,28,22.26087,33,9,31,10.4,0,10.4,43,54,59,10,79.208333,90,3
"349","2007-12-20",0.017824,0.03,22,28,22.26087,33,9,31,10.7,0,10.7,45,54,59,10,79.208333,90,3
"350","2007-12-21",0.007647,0.019,8,18,26.869565,47,17,44,8.3,0,8.3,35,54.625,64,13,38.375,61,23
"351","2007-12-25",0.011294,0.027,9,25,28.956522,42,17,40,14.3,0,14.3,56,56.833333,71,14,38.375,64,6
"352","2007-12-26",0.028118,0.034,16,31,22.086957,40,7,38,8.2,0,8.2,34,52.291667,64,12,34.208333,45,14
"353","2007-12-28",0.005412,0.009,8,8,34.869565,40,10,38,12.2,0,12.2,51,50.208333,59,12,47.125,71,23
"354","2007-12-29",0.005471,0.012,9,11,28.26087,33,13,31,22.3,0,22.3,72,52.458333,61,12,68.833333,83,21
"355","2007-12-30",0.010588,0.015,9,14,26.652174,32,18,30,40.3,0,40.3,113,51.125,63,11,76.833333,86,6
"356","2008-01-11",0.002643,0.006,10,6,45.363636,82,13,81,35.7,0,35.7,101,56.916667,71,11,70.166667,87,3
"357","2008-01-12",0.006706,0.014,9,13,40.521739,55,15,52,18.2,0,18.2,64,59.833333,80,12,54.791667,81,0
"358","2008-01-13",0.008882,0.022,9,20,35.913043,46,17,43,12.8,0,12.8,52,61,80,13,47.333333,71,5
"359","2008-01-13",0.008882,0.022,9,20,35.913043,46,17,43,13.6,0,13.6,54,61,80,13,47.333333,71,5
"360","2008-01-14",0.007118,0.015,9,14,41.043478,60,9,57,11.9,0,11.9,50,59.708333,77,12,40.125,61,6
"361","2008-01-15",0.004941,0.011,8,10,42.478261,55,16,52,15.2,0,15.2,58,57.75,73,13,47.125,72,23
"362","2008-01-16",0.011471,0.016,13,15,39,54,12,51,22.2,0,22.2,72,55.416667,69,14,51.833333,85,8
"363","2008-01-17",0.007471,0.015,9,14,39.173913,50,8,47,9,0,9,38,53.583333,67,14,33,55,20
"364","2008-01-19",0.008941,0.021,10,19,34.043478,46,18,43,12.9,0,12.9,53,54.75,70,13,45.25,62,0
"365","2008-01-21",0.011882,0.023,10,21,24.347826,40,7,38,6.1,0,6.1,25,50.416667,54,13,68.125,75,0
"366","2008-01-22",0.006882,0.018,8,17,31.130435,43,19,41,9.6,0,9.6,40,51.25,57,11,73.666667,85,5
"367","2008-01-23",0.015294,0.022,11,20,25.26087,39,20,37,10.4,0,10.4,43,49.791667,58,11,75.25,86,20
"368","2008-01-24",0.019706,0.023,10,21,23.173913,35,7,33,3.7,0,3.7,15,48.291667,53,13,78.125,88,3
"369","2008-01-25",0.007529,0.016,9,15,25.130435,38,19,36,6.1,0,6.1,25,51.625,57,14,80.5,88,4
"370","2008-01-25",0.007529,0.016,9,15,25.130435,38,19,36,6.8,0,6.8,28,51.625,57,14,80.5,88,4
"371","2008-01-26",0.022412,0.028,10,26,17.869565,30,7,28,6.4,0,6.4,27,56.083333,69,14,62.333333,87,0
"372","2008-01-28",0.015941,0.032,10,30,18.478261,36,0,34,4.2,0,4.2,18,52.125,57,12,71.916667,88,4
"373","2008-01-30",0.019529,0.036,11,33,22.478261,39,22,37,8.4,0,8.4,35,51,62,12,55.625,82,2
"374","2008-01-31",0.009824,0.02,10,19,32.869565,43,20,41,7.8,0,7.8,33,53.083333,69,12,48.333333,65,23
"375","2008-01-31",0.009824,0.02,10,19,32.869565,43,20,41,8.4,0,8.4,35,53.083333,69,12,48.333333,65,23
"376","2008-02-01",0.009,0.018,10,17,32.565217,42,21,40,13.3,0,13.3,54,50.958333,61,13,68.416667,77,21
"377","2008-02-02",0.015765,0.031,11,29,24.826087,39,0,37,10.2,0,10.2,43,52.083333,61,12,65.083333,85,5
"378","2008-02-03",0.025118,0.031,10,29,14.434783,38,2,36,5.2,0,5.2,22,50.166667,56,14,78.916667,89,7
"379","2008-02-04",0.021,0.033,9,31,12.086957,33,23,31,2.2,0,2.2,9,53.208333,62,13,46.791667,74,0
"380","2008-02-05",0.012176,0.024,10,22,30,40,20,38,7.5,0,7.5,31,51.458333,65,11,46.375,65,22
"381","2008-02-06",0.005941,0.012,9,11,38.565217,48,12,45,15.1,0,15.1,57,51.75,65,11,55.875,76,23
"382","2008-02-06",0.005941,0.012,9,11,38.565217,48,12,45,15,0,15,57,51.75,65,11,55.875,76,23
"383","2008-02-07",0.007059,0.016,10,15,37.304348,43,13,41,14.7,0,14.7,56,56.25,75,12,61.208333,80,2
"384","2008-02-08",0.005529,0.012,9,11,50.217391,75,14,73,24.8,0,24.8,78,61.041667,81,12,55.75,77,0
"385","2008-02-09",0.014647,0.032,10,30,33,48,18,45,5.8,0,5.8,24,65.416667,86,12,37.791667,60,1
"386","2008-02-10",0.012882,0.029,9,27,33.434783,54,18,51,10.6,0,10.6,44,64.75,85,12,41.791667,60,23
"387","2008-02-11",0.007118,0.016,10,15,48.695652,67,18,65,23.1,0,23.1,74,62.916667,81,12,49.833333,67,4
"388","2008-02-12",0.009353,0.02,11,19,44.521739,56,8,53,18.1,0,18.1,64,63.75,86,11,52.5,73,21
"389","2008-02-13",0.017765,0.021,19,19,31.782609,50,9,47,25.9,0,25.9,80,54.666667,59,12,76.041667,86,7
"390","2008-02-14",0.023706,0.029,13,27,19.478261,37,8,35,6.5,0,6.5,27,55.541667,63,13,49.916667,85,5
"391","2008-02-15",0.011588,0.027,10,25,29.73913,52,8,49,7.8,0,7.8,33,58.041667,67,13,33.375,60,23
"392","2008-02-17",0.023059,0.04,12,37,21.608696,34,23,32,26,0,26,80,53.916667,66,13,73.75,85,0
"393","2008-02-18",0.027765,0.036,11,33,25.478261,43,9,41,29.8,0,29.8,88,54.208333,67,13,76.291667,85,4
"394","2008-02-24",0.019176,0.034,11,31,11.869565,27,21,25,5.6,0,5.6,23,53.083333,62,13,79.791667,89,7
"395","2008-02-27",0.016882,0.036,10,33,33.869565,48,19,45,8.2,0,8.2,34,66.166667,85,12,42.666667,63,23
"396","2008-02-27",0.016882,0.036,10,33,33.869565,48,19,45,8.2,0,8.2,34,66.166667,85,12,42.666667,63,23
"397","2008-02-28",0.012294,0.02,9,19,38.217391,48,11,45,18.1,0,18.1,64,61.458333,79,12,62.708333,84,23
"398","2008-02-28",0.012294,0.02,9,19,38.217391,48,11,45,18.1,0,18.1,64,61.458333,79,12,62.708333,84,23
"399","2008-02-29",0.031824,0.039,14,36,24.217391,38,10,36,25.1,0,25.1,78,58.75,71,13,74.625,86,1
"400","2008-02-29",0.031824,0.039,14,36,24.217391,38,10,36,25.1,0,25.1,78,58.75,71,13,74.625,86,1
"401","2008-03-01",0.025529,0.035,11,32,18.608696,28,8,26,21.8,0,21.8,71,54.833333,57,16,81.416667,86,5
"402","2008-03-02",0.021471,0.047,10,44,27.043478,47,19,44,19.5,0,19.5,67,57.333333,70,12,64.25,88,3
"403","2008-03-03",0.015824,0.034,10,31,34.956522,51,8,48,10.4,0,10.4,43,59.791667,76,13,39.958333,67,4
"404","2008-03-04",0.014706,0.023,10,21,39.73913,50,20,47,13.6,0,13.6,54,59.875,75,13,46.5,79,23
"405","2008-03-05",0.014647,0.03,10,28,33.956522,53,20,50,17.6,0,17.6,63,59.333333,72,12,68,84,2
"406","2008-03-06",0.019882,0.037,11,34,38.217391,55,22,52,12,0,12,50,60.666667,75,12,46.541667,74,0
"407","2008-03-07",0.014176,0.034,10,31,41.652174,58,19,55,13.8,0,13.8,55,63.458333,83,13,43.041667,64,0
"408","2008-03-08",0.022529,0.04,11,37,34.347826,48,0,45,16.7,0,16.7,61,61.791667,73,11,54.333333,77,23
"409","2008-03-08",0.022529,0.04,11,37,34.347826,48,0,45,16.9,0,16.9,61,61.791667,73,11,54.333333,77,23
"410","2008-03-09",0.024941,0.051,10,47,28.304348,49,20,46,10.5,0,10.5,44,64.416667,82,12,49.958333,85,4
"411","2008-03-10",0.022588,0.042,11,39,38.26087,62,20,60,7.9,0,7.9,33,67.291667,86,12,32.75,48,3
"412","2008-03-12",0.013529,0.026,11,24,50.869565,62,12,60,25.1,0,25.1,78,64.583333,79,12,54.25,71,23
"413","2008-03-13",0.017471,0.032,10,30,31.391304,44,0,42,20.1,0,20.1,68,62.666667,75,14,73.083333,87,7
"414","2008-03-13",0.017471,0.032,10,30,31.391304,44,0,42,20.4,0,20.4,68,62.666667,75,14,73.083333,87,7
"415","2008-03-14",0.017706,0.034,11,31,23.652174,43,20,41,10.2,0,10.2,43,60.583333,67,12,69.875,85,5
"416","2008-03-15",0.038235,0.042,13,39,13.521739,32,0,30,7.5,0,7.5,31,54.666667,64,10,62.166667,84,3
"417","2008-03-16",0.034235,0.043,9,40,5.391304,22,20,21,3.2,0,3.2,13,57.5,66,12,36.583333,55,2
"418","2008-03-17",0.019,0.04,9,37,23.304348,48,20,45,6.7,0,6.7,28,60.791667,74,12,31.208333,60,3
"419","2008-03-18",0.017353,0.031,10,29,33.73913,41,20,39,10.7,0,10.7,45,59.166667,75,12,53.166667,76,23
"420","2008-03-19",0.022,0.037,11,34,27.608696,37,0,35,23.8,0,23.8,76,57.75,69,12,73.125,85,2
"421","2008-03-20",0.016118,0.032,10,30,30.913043,44,10,42,24.9,0,24.9,78,58.166667,69,11,72.541667,86,2
"422","2008-03-21",0.012471,0.027,9,25,40.652174,56,13,53,15.9,0,15.9,59,65.458333,84,12,52.041667,82,1
"423","2008-03-22",0.022235,0.046,10,43,34,57,20,54,12.3,0,12.3,51,69.916667,89,12,36.541667,62,3
"424","2008-03-23",0.028059,0.051,10,47,23.478261,43,21,41,7.8,0,7.8,33,73.041667,91,12,24.666667,46,0
"425","2008-03-24",0.022059,0.045,10,42,37.565217,50,19,47,12.4,0,12.4,52,69.416667,89,12,35.458333,65,22
"426","2008-03-25",0.021353,0.039,11,36,34.045455,48,11,45,25,0,25,78,61.958333,75,12,67.75,86,7
"427","2008-03-25",0.021353,0.039,11,36,34.045455,48,11,45,25,0,25,78,61.958333,75,12,67.75,86,7
"428","2008-03-26",0.019176,0.035,10,32,29,45,8,42,22.2,0,22.2,72,61.375,71,11,72.583333,89,5
"429","2008-03-27",0.020059,0.034,11,31,26,40,23,38,10.8,0,10.8,45,61,74,11,63.291667,84,5
"430","2008-03-31",0.027294,0.042,12,39,19.652174,31,6,29,11.5,0,11.5,48,54.833333,66,11,65.666667,79,23
"431","2008-04-01",0.025059,0.039,12,36,23.695652,37,8,35,14.6,0,14.6,56,54.666667,64,14,71.5,82,2
"432","2008-04-02",0.027,0.037,12,34,20.521739,32,5,30,12.6,0,12.6,52,55.666667,67,12,70.25,85,22
"433","2008-04-03",0.018059,0.024,10,22,12.043478,22,5,21,5,0,5,21,58.791667,69,11,75.541667,86,5
"434","2008-04-04",0.028824,0.033,13,31,18.73913,32,11,30,20.6,0,20.6,69,59.333333,73,10,75.791667,86,1
"435","2008-04-05",0.032706,0.037,11,34,15.130435,22,7,21,18.7,0,18.7,65,58.625,65,11,71.458333,83,0
"436","2008-04-06",0.031353,0.046,10,43,11.695652,25,5,24,12.1,0,12.1,51,58.125,68,10,71.583333,82,5
"437","2008-04-06",0.031353,0.046,10,43,11.695652,25,5,24,14.4,0,14.4,56,58.125,68,10,71.583333,82,5
