Date.Local,dal.ozone.Mean,dal.ozone.Max.Value,dal.ozone.Max.Hour,dal.ozone.AQI,dal.nitrogen.Mean,dal.nitrogen.Max.Value,dal.nitrogen.Max.Hour,dal.nitrogen.AQI,dal.pm.Max.Value,dal.pm.Max.Hour,dal.pm.Mean,dal.pm.AQI,dal.temp.Mean,dal.temp.Max.Value,dal.temp.Max.Hour,dal.rh.Mean,dal.rh.Max.Value,dal.rh.Max.Hour
7/12/07,0.023471,0.036,10,33,15.208333,29,2,27,15.9,0,15.9,59,85.916667,94,14,57.666667,84,5
7/12/07,0.023471,0.036,10,33,15.208333,29,2,27,15.9,0,15.9,59,85.916667,94,14,57.666667,84,5
7/13/07,0.021235,0.025,13,23,10.375,16,10,15,7.9,0,7.9,33,79.916667,84,9,75,82,23
7/14/07,0.028706,0.045,11,42,7.291667,31,23,29,8.7,0,8.7,36,80.083333,87,17,64.833333,86,3
7/15/07,0.036,0.059,11,64,12.8,33,0,31,8.4,0,8.4,35,83.75,92,15,55.208333,82,3
7/16/07,0.039588,0.061,11,71,16.083333,32,1,30,14,0,14,55,84.541667,93,15,55.791667,79,4
7/17/07,0.025529,0.037,10,34,16.5,17,1,16,10.7,0,10.7,45,83.291667,92,16,60.75,82,5
7/17/07,0.025529,0.037,10,34,16.5,17,1,16,11.3,0,11.3,47,83.291667,92,16,60.75,82,5
7/18/07,0.021118,0.031,9,29,NA,NA,NA,NA,14.1,0,14.1,55,82.666667,91,13,59.333333,89,5
7/19/07,0.022235,0.033,9,31,NA,NA,NA,NA,8.1,0,8.1,34,81.125,91,14,63.166667,84,23
7/20/07,0.017941,0.028,9,26,NA,NA,NA,NA,7.9,0,7.9,33,79.916667,88,12,70.416667,86,1
7/21/07,0.016294,0.027,10,25,NA,NA,NA,NA,11.4,0,11.4,48,80.541667,88,17,71.041667,89,1
7/22/07,0.031824,0.049,11,45,NA,NA,NA,NA,14.6,0,14.6,56,82.708333,92,14,64.583333,81,5
7/23/07,0.047882,0.067,11,90,NA,NA,NA,NA,23.1,0,23.1,74,81.125,88,14,63.708333,78,3
7/23/07,0.047882,0.067,11,90,NA,NA,NA,NA,20.8,0,20.8,69,81.125,88,14,63.708333,78,3
7/24/07,0.044118,0.064,10,80,24,31,23,29,NA,NA,NA,NA,80.458333,88,15,51.625,76,4
7/25/07,0.053059,0.081,11,136,23.291667,49,3,46,28.3,0,28.3,85,80.916667,89,16,53.5,82,5
7/26/07,0.016059,0.027,10,25,14.583333,34,5,32,8.5,0,8.5,35,78.125,86,12,69.541667,87,19
7/27/07,0.020529,0.033,11,31,11.041667,19,23,18,8.7,0,8.7,36,80.166667,89,16,67.083333,86,4
7/28/07,0.028353,0.042,11,39,11.708333,22,2,21,11,0,11,46,82.916667,89,13,62.791667,82,4
7/29/07,0.016471,0.039,8,36,17.227273,35,23,33,12.2,0,12.2,51,81.958333,90,12,70.875,83,15
7/29/07,0.016471,0.039,8,36,17.227273,35,23,33,12.7,0,12.7,52,81.958333,90,12,70.875,83,15
7/30/07,0.023176,0.033,10,31,29,31,0,29,12.4,0,12.4,52,83.333333,90,16,69.291667,86,2
7/31/07,0.024176,0.038,10,35,NA,NA,NA,NA,16.2,0,16.2,60,82.833333,92,12,71.708333,83,2
7/31/07,0.024176,0.038,10,35,NA,NA,NA,NA,16.2,0,16.2,60,82.833333,92,12,71.708333,83,2
8/1/07,0.019588,0.037,10,34,NA,NA,NA,NA,10.2,0,10.2,43,80.041667,91,13,78.208333,92,18
8/2/07,0.031765,0.047,11,44,NA,NA,NA,NA,15.7,0,15.7,59,82.166667,89,15,69.291667,91,1
8/3/07,0.031706,0.051,10,47,NA,NA,NA,NA,19.3,0,19.3,66,85.625,93,14,58.916667,81,4
8/4/07,0.036765,0.047,10,44,NA,NA,NA,NA,14.8,0,14.8,57,85.833333,93,15,58.5,77,6
8/4/07,0.036765,0.047,10,44,NA,NA,NA,NA,15.4,0,15.4,58,85.833333,93,15,58.5,77,6
8/5/07,0.022235,0.029,10,27,NA,NA,NA,NA,13.3,0,13.3,54,86.375,94,16,57.5,82,5
8/6/07,0.021118,0.03,11,28,NA,NA,NA,NA,10.2,0,10.2,43,87.291667,95,15,54.958333,77,5
8/7/07,0.022824,0.033,11,31,NA,NA,NA,NA,12.3,0,12.3,51,86.708333,95,15,58.333333,80,5
8/8/07,0.024882,0.035,11,32,9.142857,11,21,10,17.4,0,17.4,62,87.625,96,16,55.375,78,5
8/8/07,0.024882,0.035,11,32,9.142857,11,21,10,17.4,0,17.4,62,87.625,96,16,55.375,78,5
8/9/07,0.022882,0.042,10,39,13.791667,30,22,28,19.2,0,19.2,66,87.125,97,15,52.666667,75,5
8/9/07,0.022882,0.042,10,39,13.791667,30,22,28,19.2,0,19.2,66,87.125,97,15,52.666667,75,5
8/10/07,0.046818,0.057,10,58,20.041667,38,23,36,18.2,0,18.2,64,87.958333,97,15,51.916667,77,5
8/10/07,0.046818,0.057,10,58,20.041667,38,23,36,18.2,0,18.2,64,87.958333,97,15,51.916667,77,5
8/10/07,0.046818,0.057,10,58,20.041667,38,23,36,18.9,0,18.9,65,87.958333,97,15,51.916667,77,5
8/10/07,0.046818,0.057,10,58,20.041667,38,23,36,18.9,0,18.9,65,87.958333,97,15,51.916667,77,5
8/15/07,0.031,0.047,15,44,16.333333,24,22,23,30.7,0,30.7,90,92.25,100,15,46.333333,67,5
8/16/07,0.027941,0.05,10,46,15.208333,40,6,38,17.6,0,17.6,63,87.125,94,14,59.416667,80,20
8/16/07,0.027941,0.05,10,46,15.208333,40,6,38,16.9,0,16.9,61,87.125,94,14,59.416667,80,20
8/17/07,0.019235,0.029,10,27,9.666667,15,20,14,10,0,10,42,83.916667,92,15,68.916667,85,18
8/18/07,0.019,0.025,12,23,6.666667,10,5,9,8.2,0,8.2,34,83.375,90,15,71.583333,85,1
8/19/07,0.018412,0.024,11,22,3.954545,6,20,6,16,0,16,59,85.125,94,15,62.916667,82,6
8/19/07,0.018412,0.024,11,22,3.954545,6,20,6,16,0,16,59,85.125,94,15,62.916667,82,6
8/20/07,0.030118,0.037,17,34,7,16,22,15,17.6,0,17.6,63,85.916667,94,15,57.875,81,6
8/21/07,0.027412,0.04,11,37,11,26,5,25,10.9,0,10.9,45,84.708333,93,14,59.125,83,5
8/22/07,0.023235,0.03,11,28,10.208333,19,5,18,8.5,0,8.5,35,85.791667,94,15,61.583333,84,5
8/22/07,0.023235,0.03,11,28,10.208333,19,5,18,8.5,0,8.5,35,85.791667,94,15,61.583333,84,5
8/23/07,0.022941,0.028,15,26,7.363636,12,20,11,8.8,0,8.8,37,87.208333,95,15,59.208333,83,5
8/24/07,0.020824,0.027,11,25,9.714286,21,21,20,7.7,0,7.7,32,86.5,94,15,56.875,83,6
8/25/07,0.033176,0.043,10,40,8.958333,19,6,18,10.6,0,10.6,44,85.583333,92,12,60.25,77,5
8/26/07,0.033235,0.045,10,42,9.727273,18,22,17,13.1,0,13.1,53,87.166667,96,14,54.333333,80,5
8/27/07,0.038471,0.055,11,51,15.125,36,4,34,15.2,0,15.2,58,88,96,14,48.666667,73,5
8/28/07,0.04,0.056,11,54,16.625,33,4,31,13.9,0,13.9,55,85.125,94,15,54.416667,76,5
8/28/07,0.04,0.056,11,54,16.625,33,4,31,14.9,0,14.9,57,85.125,94,15,54.416667,76,5
8/29/07,0.030824,0.046,10,43,17,33,5,31,12.1,0,12.1,51,82.291667,90,13,64.583333,78,23
8/30/07,0.028647,0.047,9,44,20.75,40,18,38,12.4,0,12.4,52,79.625,91,13,72.833333,89,16
8/31/07,0.036353,0.055,10,51,17.291667,30,21,28,16.2,0,16.2,60,82.375,90,13,62.5,83,4
9/1/07,0.043647,0.062,10,74,13.208333,35,1,33,16.5,0,16.5,60,84,91,15,51.125,78,4
9/2/07,0.035882,0.058,9,61,16.318182,43,22,41,22.5,0,22.5,73,81.208333,89,12,56.25,67,23
9/3/07,0.025647,0.038,10,35,14.708333,33,5,31,20.4,0,20.4,68,78.458333,84,12,73.041667,83,23
9/3/07,0.025647,0.038,10,35,14.708333,33,5,31,19.4,0,19.4,66,78.458333,84,12,73.041667,83,23
9/4/07,0.017765,0.025,11,23,17.625,26,22,25,8.2,0,8.2,34,78.291667,85,14,75.25,90,22
9/5/07,0.013,0.021,10,19,10.583333,24,21,23,6.8,0,6.8,28,79.208333,87,15,76.5,93,5
9/6/07,0.013706,0.021,10,19,8.916667,19,21,18,7.2,0,7.2,30,83.333333,89,13,65.666667,86,2
9/7/07,0.015882,0.023,10,21,10.5,20,22,19,8.9,0,8.9,37,83.708333,91,14,64.75,86,6
9/8/07,0.018882,0.026,11,24,10.583333,19,20,18,7.6,0,7.6,32,85.375,93,16,61.5,82,6
9/9/07,0.017471,0.026,9,24,10.35,21,19,20,6.6,0,6.6,28,79.75,88,10,77.916667,88,14
9/9/07,0.017471,0.026,9,24,10.35,21,19,20,6.6,0,6.6,28,79.75,88,10,77.916667,88,14
9/10/07,0.006882,0.013,23,12,23.541667,35,18,33,6,0,6,25,75.25,77,16,89.5,93,5
9/11/07,0.026941,0.033,11,31,8.875,18,19,17,5.9,0,5.9,25,72.583333,78,16,66.75,86,0
9/12/07,0.034294,0.045,12,42,11.833333,29,7,27,9.1,0,9.1,38,74.125,81,15,62,76,4
9/13/07,0.029529,0.042,12,39,14,19,9,18,12.2,0,12.2,51,78.125,84,17,67.041667,77,7
9/14/07,0.033706,0.046,10,43,14.416667,32,8,30,11.9,0,11.9,50,80.833333,87,13,64.541667,88,5
9/15/07,0.037118,0.055,11,51,9.125,16,21,15,11.7,0,11.7,49,77.208333,86,15,63.041667,74,23
9/15/07,0.037118,0.055,11,51,9.125,16,21,15,14.9,0,14.9,57,77.208333,86,15,63.041667,74,23
9/16/07,0.035412,0.051,11,47,10.590909,23,21,22,15.1,0,15.1,57,79.166667,88,14,64.625,84,6
9/17/07,0.036706,0.053,10,49,18.041667,32,21,30,14.8,0,14.8,57,79.25,88,14,57.416667,84,6
9/18/07,0.040882,0.055,9,51,18.291667,40,6,38,15.7,0,15.7,59,79.875,89,15,60.291667,82,6
9/19/07,0.036294,0.048,11,44,15.416667,31,5,29,16.8,0,16.8,61,82.333333,89,14,61,81,7
9/20/07,0.041941,0.062,11,74,17.166667,33,6,31,20.8,0,20.8,69,81.291667,89,13,56.375,79,6
9/21/07,0.049294,0.078,11,126,25.708333,45,4,42,25,0,25,78,80.125,89,14,52.916667,75,6
9/21/07,0.049294,0.078,11,126,25.708333,45,4,42,25.7,0,25.7,80,80.125,89,14,52.916667,75,6
9/22/07,0.056647,0.078,10,126,22.541667,50,7,47,28.5,0,28.5,85,80.458333,89,15,50.458333,75,5
9/23/07,0.041059,0.06,11,67,12.681818,26,3,25,29.1,0,29.1,87,79.666667,87,15,60.583333,78,23
9/24/07,0.034,0.05,10,46,17.916667,37,6,35,22.9,0,22.9,74,79.75,88,14,60.333333,80,0
9/25/07,0.034059,0.048,11,44,14.333333,22,1,21,15.5,0,15.5,58,81.041667,89,14,62.166667,90,6
9/26/07,0.025588,0.038,11,35,16.368421,26,5,25,6.5,0,6.5,27,81.125,89,12,64.958333,80,6
9/27/07,0.036706,0.056,11,54,15.5,25,7,24,12.8,0,12.8,52,81.958333,92,14,61.208333,84,2
9/27/07,0.036706,0.056,11,54,15.5,25,7,24,12.8,0,12.8,52,81.958333,92,14,61.208333,84,2
9/28/07,0.041,0.053,11,49,14.5,30,6,28,11,0,11,46,80.25,88,14,53.25,76,1
9/29/07,0.039176,0.054,10,50,13.041667,30,6,28,10.6,0,10.6,44,78.291667,87,15,46.375,67,6
9/30/07,0.015647,0.024,9,22,9.272727,26,19,25,8.3,0,8.3,35,81.125,90,15,62.791667,84,5
10/1/07,0.020176,0.03,10,28,12.125,23,21,22,7.8,0,7.8,33,82.458333,91,14,66.208333,87,6
10/2/07,0.032353,0.036,10,33,11.375,23,5,22,12,0,12,50,82.875,91,14,58.583333,81,6
10/3/07,0.034706,0.046,12,43,15.083333,29,9,27,15.4,0,15.4,58,78.791667,87,15,66.958333,92,7
10/3/07,0.034706,0.046,12,43,15.083333,29,9,27,16.4,0,16.4,60,78.791667,87,15,66.958333,92,7
10/4/07,0.034059,0.061,11,71,25.416667,57,21,54,19.8,0,19.8,67,79.958333,89,15,58.541667,83,6
10/5/07,0.029824,0.041,11,38,16.291667,37,2,35,11.8,0,11.8,49,81.083333,89,15,63.416667,81,6
10/6/07,0.017588,0.022,13,20,8.708333,14,18,13,8.7,0,8.7,36,78.5,84,14,80.583333,90,11
10/7/07,0.016,0.027,10,25,10.15,27,22,25,9.1,0,9.1,38,80.458333,87,15,72.375,89,6
10/8/07,0.023118,0.036,10,33,12.833333,20,0,19,7.9,0,7.9,33,78.833333,89,15,74.083333,90,18
10/9/07,0.025765,0.039,11,36,14.541667,32,19,30,6.5,0,6.5,27,75.625,84,14,58.375,86,0
10/9/07,0.025765,0.039,11,36,14.541667,32,19,30,6.9,0,6.9,29,75.625,84,14,58.375,86,0
10/10/07,0.027706,0.052,11,48,26.25,51,22,48,9.7,0,9.7,40,72.75,81,14,51.708333,78,6
10/11/07,0.035824,0.055,11,51,23.083333,48,0,45,10.9,0,10.9,45,73.416667,81,13,52.5,82,4
10/12/07,0.038647,0.053,11,49,22.75,40,3,38,13.6,0,13.6,54,72.583333,82,14,52.041667,70,3
10/13/07,0.051588,0.06,11,67,11.708333,23,6,22,13.4,0,13.4,54,73.375,84,14,55.5,77,6
10/14/07,0.032647,0.042,9,39,7.909091,12,6,11,9.8,0,9.8,41,73.708333,83,14,65.708333,88,21
10/15/07,0.003412,0.009,7,8,18.083333,31,10,29,7.2,0,7.2,30,66.958333,71,5,87.666667,93,9
10/15/07,0.003412,0.009,7,8,18.083333,31,10,29,7.8,0,7.8,33,66.958333,71,5,87.666667,93,9
10/16/07,0.014529,0.019,11,18,14.666667,19,17,18,12,0,12,50,66.833333,73,16,84.75,94,6
10/17/07,0.013824,0.022,10,20,13.291667,24,21,23,11.8,0,11.8,49,75.625,86,16,72.458333,92,2
10/18/07,0.017118,0.04,10,37,22.875,47,19,44,6.7,0,6.7,28,73.916667,83,13,38.416667,85,5
10/19/07,0.014882,0.029,10,27,32.541667,56,18,53,8.5,0,8.5,35,66.583333,78,15,41.083333,72,6
10/20/07,0.046235,0.053,10,49,18.041667,42,0,40,7.3,0,7.3,30,73.166667,87,14,45.166667,67,6
10/21/07,0.035941,0.046,9,43,7.090909,15,22,14,5.3,0,5.3,22,75.708333,86,14,56.125,77,6
10/21/07,0.035941,0.046,9,43,7.090909,15,22,14,6,0,6,25,75.708333,86,14,56.125,77,6
10/22/07,0.019,0.023,17,21,7.75,14,8,13,3.6,0,3.6,15,55.625,71,0,73.041667,92,7
10/23/07,0.015941,0.032,10,30,16.458333,42,21,40,4.7,0,4.7,20,57.833333,68,15,45.125,67,4
10/24/07,0.018765,0.031,9,29,20.458333,38,19,36,5.6,0,5.6,23,61.041667,70,13,44.541667,72,4
10/25/07,0.013765,0.031,10,29,20.958333,44,20,42,5.1,0,5.1,21,55.416667,65,16,48.541667,72,4
10/26/07,0.011471,0.025,10,23,30.625,48,18,45,10.2,0,10.2,43,56.5,67,15,52.416667,87,4
10/27/07,0.020353,0.041,10,38,25.916667,41,20,39,11.9,0,11.9,50,59.958333,71,15,58.125,81,6
10/27/07,0.020353,0.041,10,38,25.916667,41,20,39,12.7,0,12.7,52,59.958333,71,15,58.125,81,6
10/28/07,0.025824,0.044,11,41,16.818182,38,0,36,10.9,0,10.9,45,62.041667,72,15,59.833333,86,6
10/29/07,0.016588,0.033,10,31,27.708333,46,19,43,11.6,0,11.6,48,61.375,69,14,56.333333,80,5
10/30/07,0.023824,0.042,10,39,28.583333,43,22,41,15,0,15,57,61.75,73,14,58.125,79,6
10/31/07,0.036588,0.056,10,54,27.833333,67,19,65,24.1,0,24.1,76,66.75,79,14,57.916667,85,6
11/1/07,0.022059,0.024,14,22,15.541667,37,18,35,14.3,0,14.3,56,62.25,68,16,60.791667,73,4
11/2/07,0.018,0.027,11,25,19.333333,35,19,33,18,0,18,63,63.333333,72,14,66.5,76,3
11/2/07,0.018,0.027,11,25,19.333333,35,19,33,18.6,0,18.6,65,63.333333,72,14,66.5,76,3
11/3/07,0.022118,0.046,10,43,22.583333,55,21,52,18.6,0,18.6,65,63.416667,72,15,63.5,80,6
11/4/07,0.038059,0.05,9,46,17.35,49,0,46,19.5,0,19.5,67,69.583333,82,15,57.708333,83,5
11/5/07,0.030706,0.04,9,37,18.208333,48,18,45,17.3,0,17.3,62,71.125,81,14,56.958333,79,6
11/6/07,0.021294,0.03,9,28,11.958333,36,20,34,3.9,0,3.9,16,56.166667,62,15,25.416667,34,1
11/7/07,0.012353,0.023,10,21,17.791667,37,18,35,6.2,0,6.2,26,54.416667,63,16,37.791667,53,23
11/8/07,0.022471,0.039,10,36,22.875,41,18,39,12.9,0,12.9,53,61.875,76,15,60.166667,81,23
11/8/07,0.022471,0.039,10,36,22.875,41,18,39,13.3,0,13.3,54,61.875,76,15,60.166667,81,23
11/9/07,0.016941,0.031,9,29,22.045455,45,18,42,13.2,0,13.2,53,69.541667,81,15,69.666667,94,5
11/10/07,0.025059,0.029,10,27,14.875,25,2,24,10.3,0,10.3,43,71.458333,81,15,68.791667,88,7
11/11/07,0.028118,0.034,9,31,7,20,20,19,8.8,0,8.8,37,71.791667,77,12,65.375,82,5
11/12/07,0.014412,0.028,10,26,19.708333,43,19,41,9.8,0,9.8,41,72.583333,80,15,66.166667,84,8
11/13/07,0.015588,0.026,10,24,18.791667,41,18,39,11.9,0,11.9,50,72.916667,79,13,66.291667,83,3
11/14/07,0.025529,0.028,12,26,12.166667,26,4,25,9.6,0,9.6,40,68.875,79,11,48.958333,80,5
11/14/07,0.025529,0.028,12,26,12.166667,26,4,25,11,0,11,46,68.875,79,11,48.958333,80,5
11/15/07,0.011176,0.027,9,25,18.708333,43,19,41,5,0,5,21,53.333333,59,15,27.333333,42,6
11/16/07,0.018059,0.025,9,23,24.416667,41,18,39,5.6,0,5.6,23,55.666667,66,14,29.708333,47,4
11/17/07,0.017941,0.037,9,34,21.791667,38,20,36,8,0,8,33,66.625,77,14,53.666667,86,23
11/18/07,0.016294,0.034,10,31,17.954545,38,20,36,7.1,0,7.1,30,68.166667,76,14,73.041667,92,3
11/19/07,0.016118,0.025,10,23,21.208333,43,18,41,10.4,0,10.4,43,67.666667,78,15,73.208333,92,4
11/20/07,0.019647,0.023,11,21,9.708333,15,7,14,8.2,0,8.2,34,71.791667,79,14,72.458333,89,1
11/20/07,0.019647,0.023,11,21,9.708333,15,7,14,8.8,0,8.8,37,71.791667,79,14,72.458333,89,1
11/21/07,0.012,0.018,23,17,7.833333,14,8,13,8.9,0,8.9,37,57.916667,71,8,66.833333,84,5
11/22/07,0.020529,0.024,7,22,4.708333,10,17,9,4.5,0,4.5,19,41.541667,45,14,54.541667,81,17
11/23/07,0.020647,0.023,8,21,6.875,13,7,12,5.7,0,5.7,24,43.125,47,14,40.666667,52,7
11/24/07,0.012235,0.014,19,13,7.166667,9,9,8,NA,NA,NA,NA,40.583333,45,0,80.5,91,22
11/25/07,0.008273,0.011,8,10,8.636364,14,18,13,NA,NA,NA,NA,40.041667,41,11,89.416667,93,2
11/27/07,0.009125,0.011,22,10,NA,NA,NA,NA,NA,NA,NA,NA,52.208333,61,14,59.458333,84,6
11/28/07,0.019765,0.03,9,28,20.541667,52,18,49,NA,NA,NA,NA,55.458333,67,15,63.041667,83,5
11/29/07,0.011824,0.022,9,20,20.708333,41,21,39,NA,NA,NA,NA,51.916667,60,15,47.666667,68,23
11/30/07,0.019059,0.03,23,28,21.833333,27,7,25,NA,NA,NA,NA,58.916667,66,14,75.375,84,5
12/1/07,0.026882,0.031,10,29,9.333333,15,8,14,NA,NA,NA,NA,65.083333,69,15,78.125,82,22
12/2/07,0.023176,0.029,11,27,6.45,13,8,12,6.2,0,6.2,26,65.5,78,12,58.583333,93,7
12/3/07,0.009,0.022,9,20,20.125,41,19,39,NA,NA,NA,NA,45.041667,55,15,40.541667,61,6
12/4/07,0.008294,0.023,10,21,30.1,45,20,42,NA,NA,NA,NA,52.958333,67,15,40.916667,62,5
12/5/07,0.017824,0.023,11,21,24.333333,48,9,45,NA,NA,NA,NA,56.291667,71,13,50.541667,75,6
12/6/07,0.020176,0.025,13,23,13.708333,25,18,24,NA,NA,NA,NA,52.458333,64,15,60.458333,79,23
12/7/07,0.020765,0.028,11,26,13.875,21,0,20,11.4,0,11.4,48,69.75,80,14,70.916667,86,3
12/8/07,0.008647,0.022,9,20,11.791667,30,8,28,20,0,20,68,68.416667,77,13,74.708333,88,5
12/8/07,0.008647,0.022,9,20,11.791667,30,8,28,19.2,0,19.2,66,68.416667,77,13,74.708333,88,5
12/9/07,0.007118,0.009,17,8,6.681818,8,17,8,8.3,0,8.3,35,42.916667,54,0,86.416667,91,13
12/10/07,0.000529,0.002,7,2,11.583333,16,15,15,NA,NA,NA,NA,39.666667,46,23,91.041667,94,21
12/11/07,0.002176,0.004,7,4,12.125,18,9,17,NA,NA,NA,NA,57.041667,72,13,91.666667,95,4
12/12/07,0.008294,0.01,7,9,12.083333,20,15,19,4.7,0,4.7,20,39.625,43,0,86.541667,92,16
12/13/07,0.005765,0.009,11,8,20.791667,30,16,28,18.7,0,18.7,65,41.25,51,15,78.791667,89,4
12/14/07,0.000941,0.004,23,4,13.708333,17,1,16,14.9,0,14.9,57,44.125,49,16,89.333333,94,21
12/14/07,0.000941,0.004,23,4,13.708333,17,1,16,14.3,0,14.3,56,44.125,49,16,89.333333,94,21
12/15/07,0.020882,0.028,15,26,7.875,15,1,14,5.3,0,5.3,22,40.333333,45,0,75.875,94,0
12/16/07,0.011059,0.026,9,24,22,42,19,40,7.8,0,7.8,33,38.458333,49,15,56.083333,86,7
12/17/07,0.012824,0.027,10,25,27.291667,42,6,40,8.3,0,8.3,35,42.833333,53,14,49.708333,78,7
12/18/07,0.008882,0.023,9,21,27.833333,51,19,48,9.9,0,9.9,41,53.5,70,15,60.208333,92,7
12/19/07,0.003706,0.006,21,6,30.541667,46,12,43,13.2,0,13.2,53,53.791667,66,14,65.625,90,22
12/20/07,0.007235,0.018,9,17,23.625,44,18,42,9.4,0,9.4,39,57.625,64,16,61.541667,93,3
12/20/07,0.007235,0.018,9,17,23.625,44,18,42,9.5,0,9.5,40,57.625,64,16,61.541667,93,3
12/21/07,0.018647,0.022,10,20,28.625,41,3,39,11.8,0,11.8,49,56.166667,68,14,52,80,2
12/22/07,0.021765,0.029,17,27,9.166667,22,7,21,6.7,0,6.7,28,47.458333,58,8,60.958333,85,5
12/23/07,0.020471,0.031,10,29,16.409091,28,5,26,3.3,0,3.3,14,39.5,52,15,43.208333,73,7
12/24/07,0.010294,0.021,10,19,27.75,46,20,43,8.9,0,8.9,37,44.375,56,15,39.666667,66,7
12/25/07,0.034118,0.042,11,39,16.333333,41,0,39,7.8,0,7.8,33,47.666667,59,14,38.416667,54,8
12/26/07,0.018412,0.023,23,21,14.375,33,8,31,8.8,0,8.8,37,43.208333,47,1,70.791667,93,8
12/26/07,0.018412,0.023,23,21,14.375,33,8,31,8.1,0,8.1,34,43.208333,47,1,70.791667,93,8
12/27/07,0.014412,0.019,8,18,10.041667,18,19,17,12.3,0,12.3,51,40.916667,44,17,74,92,23
12/28/07,0.008647,0.018,9,17,17.5,32,21,30,12,0,12,50,43.333333,49,15,66.166667,93,0
12/29/07,0.008765,0.018,10,17,20.416667,36,21,34,9.9,0,9.9,41,42.791667,53,16,56.666667,82,7
12/30/07,0.011176,0.025,10,23,25.9,44,19,42,10.8,0,10.8,45,49.208333,62,15,44.916667,73,6
12/31/07,0.026583,0.033,11,31,19.666667,39,0,37,6.3,0,6.3,26,48.375,57,14,35.916667,54,3
1/1/08,0.020353,0.032,11,30,12.125,31,23,29,4.4,0,4.4,18,40.083333,48,14,40,59,7
1/1/08,0.020353,0.032,11,30,12.125,31,23,29,4.1,0,4.1,17,40.083333,48,14,40,59,7
1/2/08,0.015,0.027,10,25,22.75,34,8,32,6.8,0,6.8,28,34.833333,40,14,43.958333,68,7
1/3/08,0.014176,0.021,10,19,22.541667,36,1,34,7.5,0,7.5,31,34.875,43,15,41.958333,53,23
1/4/08,0.019647,0.025,11,23,17.125,30,6,28,10.2,0,10.2,43,46.25,59,15,70.791667,84,7
1/5/08,0.027941,0.031,11,29,8.333333,16,7,15,3.4,0,3.4,14,66.375,77,16,64.25,88,7
1/6/08,0.025706,0.03,10,28,6.545455,12,21,11,7.2,0,7.2,30,67.125,73,13,68.083333,85,7
1/7/08,0.022706,0.025,13,23,9.25,20,8,19,8.7,0,8.7,36,71.291667,77,14,69.208333,80,4
1/7/08,0.022706,0.025,13,23,9.25,20,8,19,8.5,0,8.5,35,71.291667,77,14,69.208333,80,4
1/8/08,0.016059,0.027,10,25,14,30,23,28,6.1,0,6.1,25,59.708333,71,0,53.541667,86,5
1/9/08,0.017647,0.024,10,22,25.875,43,8,41,8.2,0,8.2,34,50.125,60,16,56.625,88,6
1/10/08,0.014529,0.03,10,28,19.25,43,22,41,4.6,0,4.6,19,53.041667,59,15,41.625,68,3
1/11/08,0.018059,0.026,11,24,27.125,45,8,42,8.4,0,8.4,35,51.791667,65,15,44.583333,79,4
1/12/08,0.014118,0.023,13,21,20.458333,33,23,31,8.3,0,8.3,35,49.25,55,16,53.333333,69,7
1/13/08,0.014176,0.03,11,28,23.590909,43,23,41,10.7,0,10.7,45,47.083333,58,15,56.125,83,3
1/13/08,0.014176,0.03,11,28,23.590909,43,23,41,10.7,0,10.7,45,47.083333,58,15,56.125,83,3
1/14/08,0.009176,0.02,10,19,39.416667,57,19,54,16.8,0,16.8,61,50.666667,63,16,50.041667,81,6
1/15/08,0.022,0.026,12,24,33.428571,48,10,45,9.6,0,9.6,40,51.125,63,15,48.083333,78,6
1/16/08,0.015882,0.022,9,20,16.625,39,19,37,11.9,0,11.9,50,48.458333,53,16,70.083333,79,7
1/17/08,0.010118,0.02,10,19,15.25,36,23,34,4.5,0,4.5,19,33.291667,38,0,51.833333,67,5
1/18/08,0.007412,0.013,23,12,30.458333,36,1,34,10.4,0,10.4,43,37.791667,42,15,43.041667,56,0
1/19/08,0.017471,0.03,9,28,13.625,35,22,33,8,0,8,33,34.666667,41,15,42.875,78,5
1/19/08,0.017471,0.03,9,28,13.625,35,22,33,8.1,0,8.1,34,34.666667,41,15,42.875,78,5
1/20/08,0.027412,0.032,10,30,15.5,32,4,30,7.7,0,7.7,32,38.916667,50,15,39.25,57,7
1/21/08,0.007353,0.015,7,14,18.166667,29,18,27,6.8,0,6.8,28,41.375,44,23,66.083333,92,23
1/22/08,0.013471,0.016,22,15,12.041667,19,2,18,14.5,0,14.5,56,36.125,44,0,79.375,93,2
1/23/08,0.009294,0.018,23,17,18.285714,32,15,30,17.3,0,17.3,62,35.666667,40,14,58.125,83,21
1/24/08,0.021647,0.026,9,24,11.958333,17,1,16,6.6,0,6.6,28,37.166667,41,15,35.375,63,1
1/25/08,0.006059,0.01,7,9,16.75,20,18,19,9.8,0,9.8,41,35.958333,38,0,82.125,91,15
1/25/08,0.006059,0.01,7,9,16.75,20,18,19,9.6,0,9.6,40,35.958333,38,0,82.125,91,15
1/26/08,0.002941,0.007,10,6,15.333333,27,18,25,21.6,0,21.6,71,42.708333,52,16,82.5,93,8
1/27/08,0.010529,0.014,23,13,17.2,23,20,22,12.6,0,12.6,52,45.5,61,15,74.916667,95,5
1/28/08,0.014941,0.017,7,16,13.708333,19,4,18,15.6,0,15.6,58,56.583333,67,23,82.708333,91,8
1/29/08,0.019706,0.033,10,31,13.208333,34,22,32,7.1,0,7.1,30,57.541667,68,2,47.333333,86,1
