Date.Local,atl.ozone.Mean,atl.ozone.Max.Value,atl.ozone.Max.Hour,atl.ozone.AQI,atl.nitrogen.Mean,atl.nitrogen.Max.Value,atl.nitrogen.Max.Hour,atl.nitrogen.AQI,atl.pm.Max.Value,atl.pm.Max.Hour,atl.pm.Mean,atl.pm.AQI,atl.temp.Mean,atl.temp.Max.Value,atl.temp.Max.Hour,atl.rh.Mean,atl.rh.Max.Value,atl.rh.Max.Hour
10/22/07,0.022588,0.024,8,22,6.15,20,0,19,NA,NA,NA,NA,66.666667,72,21,97.291667,100,6
10/23/07,0.016118,0.019,12,18,3.666667,15,21,14,NA,NA,NA,NA,70.458333,83,14,92.458333,100,17
10/24/07,0.014294,0.023,7,21,3.208333,7,1,7,NA,NA,NA,NA,56.125,59,15,99.5,100,0
10/25/07,0.014824,0.029,10,27,5.791667,20,19,19,NA,NA,NA,NA,51.375,62,15,86.588235,100,0
10/26/07,0.014294,0.029,10,27,7.791667,19,19,18,NA,NA,NA,NA,57.958333,69,14,92.916667,100,0
10/27/07,0.021235,0.031,10,29,8.291667,15,0,14,NA,NA,NA,NA,55.416667,69,13,80.291667,100,0
10/28/07,0.022353,0.041,10,38,10.166667,29,19,27,NA,NA,NA,NA,55.333333,71,14,82.958333,100,2
10/29/07,0.016588,0.036,9,33,13.15,32,18,30,NA,NA,NA,NA,51.333333,63,14,73,100,0
10/30/07,0.018353,0.037,10,34,15.625,30,20,28,NA,NA,NA,NA,48.958333,68,14,79.5,100,0
10/31/07,0.023333,0.038,9,35,16.208333,34,18,32,NA,NA,NA,NA,56.041667,71,13,83.208333,100,0
2/29/08,0.018,0.019,23,18,17.625,43,0,41,NA,NA,NA,NA,47.416667,60,15,61.5,100,6
3/1/08,0.024471,0.044,11,41,18.333333,43,21,41,NA,NA,NA,NA,54.75,67,14,63.125,93,7
3/2/08,0.035824,0.055,12,51,17.166667,45,23,42,NA,NA,NA,NA,53.416667,71,14,63.666667,100,3
3/3/08,0.045235,0.052,11,48,14,43,6,41,NA,NA,NA,NA,59.625,74,14,68.375,99,7
3/4/08,0.027353,0.029,21,27,3.791667,7,16,7,NA,NA,NA,NA,60.625,71,13,83.458333,100,8
3/5/08,0.010882,0.021,10,19,16.083333,39,19,37,NA,NA,NA,NA,45.333333,59,16,73.166667,100,23
3/6/08,0.028235,0.047,11,44,21.208333,40,21,38,NA,NA,NA,NA,50.458333,70,15,66.583333,100,0
3/7/08,0.029176,0.033,9,31,6.833333,37,1,35,NA,NA,NA,NA,60.125,69,15,86.875,100,5
3/8/08,0.025824,0.039,12,36,9.916667,38,22,36,NA,NA,NA,NA,39.791667,58,0,76.75,100,7
3/9/08,0.022059,0.043,10,40,23.291667,51,19,48,NA,NA,NA,NA,40.541667,56,16,66.041667,98,6
3/10/08,0.027706,0.051,12,47,32.4,53,9,50,NA,NA,NA,NA,47.375,66,15,66.625,100,1
3/11/08,0.012118,0.024,12,22,36.125,49,10,46,NA,NA,NA,NA,46.958333,58,13,81.625,100,23
3/12/08,0.025765,0.05,11,46,28.458333,59,20,56,NA,NA,NA,NA,50.25,69,15,65.166667,100,0
3/13/08,0.055059,0.066,12,87,25.208333,58,8,55,NA,NA,NA,NA,57.291667,74,13,58.5,100,4
3/14/08,0.016941,0.031,9,29,17.208333,48,23,45,NA,NA,NA,NA,56.565217,62,16,87.391304,100,19
3/15/08,0.033471,0.04,18,37,19.208333,80,1,79,NA,NA,NA,NA,61.333333,73,13,91.416667,100,0
3/16/08,0.034529,0.049,10,45,10.041667,34,23,32,NA,NA,NA,NA,56.166667,68,15,66.916667,90,2
3/17/08,0.046235,0.051,11,47,12.55,54,1,51,NA,NA,NA,NA,55.166667,66,14,62.375,96,1
3/18/08,0.044824,0.052,12,48,2.578947,4,0,4,NA,NA,NA,NA,60.791667,74,15,71.333333,83,7
3/19/08,0.029882,0.033,12,31,2.791667,9,13,8,NA,NA,NA,NA,62.695652,66,10,88.434783,100,14
3/20/08,0.022118,0.041,11,38,11.25,38,20,36,NA,NA,NA,NA,50.125,62,14,60.333333,89,23
3/21/08,0.040625,0.06,12,67,16.041667,44,23,42,NA,NA,NA,NA,52.375,69,15,60.375,100,2
3/22/08,0.048294,0.064,10,80,14.416667,43,0,41,NA,NA,NA,NA,57.833333,75,14,56.291667,99,5
3/23/08,0.036588,0.045,11,42,5.416667,7,0,7,NA,NA,NA,NA,48.833333,61,13,58.083333,86,6
3/24/08,0.029059,0.041,11,38,15.6,34,6,32,NA,NA,NA,NA,40.916667,50,15,58.083333,81,6
3/25/08,0.030118,0.053,12,49,20.583333,40,8,38,NA,NA,NA,NA,42.833333,60,16,59.375,100,6
3/26/08,0.035353,0.065,12,84,25.916667,50,22,47,NA,NA,NA,NA,51.125,70,14,60.791667,100,5
3/27/08,0.047706,0.057,10,58,17.25,46,0,43,NA,NA,NA,NA,58.958333,75,15,66.125,97,6
3/28/08,0.018941,0.034,11,31,12.625,29,21,27,NA,NA,NA,NA,62.583333,72,14,82.166667,100,5
3/29/08,0.024941,0.03,10,28,10.541667,29,9,27,NA,NA,NA,NA,58.958333,75,11,93.625,100,0
3/30/08,0.029588,0.031,17,29,2.458333,4,19,4,NA,NA,NA,NA,45.666667,49,0,95.625,100,0
3/31/08,0.021471,0.024,12,22,4.7,11,5,10,NA,NA,NA,NA,50.291667,57,16,93.041667,100,4
4/1/08,0.014706,0.029,11,27,10.291667,29,20,27,NA,NA,NA,NA,63.166667,75,14,88.583333,100,2
4/2/08,0.023,0.034,11,31,19.333333,41,19,39,NA,NA,NA,NA,66.375,78,14,76.541667,100,4
4/3/08,0.025294,0.029,10,27,5.75,18,0,17,NA,NA,NA,NA,54.583333,64,2,94.208333,100,7
4/4/08,0.006,0.012,8,11,9,25,23,24,NA,NA,NA,NA,55.791667,67,14,98.916667,100,0
4/5/08,0.017118,0.028,10,26,13.25,24,0,23,NA,NA,NA,NA,59.625,62,15,100,100,0
4/6/08,0.020176,0.031,11,29,9.541667,17,4,16,NA,NA,NA,NA,58.583333,67,15,94.083333,100,0
4/7/08,0.021059,0.029,11,27,5.7,11,1,10,NA,NA,NA,NA,58.041667,64,16,92.416667,100,0
4/8/08,0.031353,0.044,10,41,2.708333,7,20,7,NA,NA,NA,NA,60.75,70,14,80.833333,96,0
4/9/08,0.030647,0.055,11,51,9.166667,35,22,33,NA,NA,NA,NA,60.458333,75,15,78.666667,100,1
4/10/08,0.047235,0.059,9,64,8.333333,26,1,25,NA,NA,NA,NA,64.916667,77,15,76.791667,100,0
4/11/08,0.032118,0.046,9,43,3.458333,8,20,8,NA,NA,NA,NA,72.125,82,13,74.958333,100,23
4/12/08,0.036824,0.043,12,40,9.083333,20,21,19,NA,NA,NA,NA,61.416667,66,15,80.916667,100,0
4/13/08,0.041471,0.049,9,45,5.5,20,3,19,NA,NA,NA,NA,51.25,61,14,59.416667,93,3
4/14/08,0.021882,0.025,19,23,10.55,22,6,21,NA,NA,NA,NA,43.416667,50,15,82,100,17
4/15/08,0.023176,0.046,11,43,13.958333,41,21,39,NA,NA,NA,NA,48.833333,63,15,67.833333,100,6
4/16/08,0.034706,0.065,12,84,20.458333,51,21,48,NA,NA,NA,NA,52.291667,70,16,65.958333,100,1
4/17/08,0.039412,0.073,12,108,22.083333,49,21,46,NA,NA,NA,NA,57.583333,76,15,65,100,1
4/18/08,0.055588,0.066,11,87,15.958333,48,8,45,NA,NA,NA,NA,62.130435,77,15,65.913043,100,1
4/19/08,0.029882,0.052,11,48,8.416667,33,21,31,NA,NA,NA,NA,63.125,73,14,73.666667,99,4
4/20/08,0.032529,0.057,11,58,14.458333,36,22,34,NA,NA,NA,NA,59.375,73,14,72.25,100,1
4/21/08,0.031,0.059,11,64,21.55,48,21,45,NA,NA,NA,NA,61.125,76,14,67.708333,100,3
4/22/08,0.041353,0.067,11,90,13.75,33,0,31,NA,NA,NA,NA,62.166667,77,15,74.958333,100,2
4/23/08,0.038,0.054,11,50,9.541667,28,0,26,NA,NA,NA,NA,65.041667,78,14,77.083333,100,1
4/24/08,0.030235,0.046,10,43,7.958333,22,23,21,NA,NA,NA,NA,66.5,79,15,78.375,100,2
4/25/08,0.029471,0.047,11,44,8.25,25,23,24,NA,NA,NA,NA,70.166667,79,14,75.625,100,6
4/26/08,0.024235,0.041,10,38,10.416667,23,0,22,NA,NA,NA,NA,67.5,80,15,87.125,100,2
4/27/08,0.018706,0.025,8,23,5.916667,14,11,13,NA,NA,NA,NA,65,68,13,97.583333,100,0
4/28/08,0.033882,0.047,12,44,11.5,34,21,32,NA,NA,NA,NA,61.166667,68,15,85.333333,100,0
4/29/08,0.027,0.051,11,47,12.5,44,20,42,NA,NA,NA,NA,52.166667,64,15,64.25,98,23
4/30/08,0.034412,0.06,12,67,18.375,39,22,37,NA,NA,NA,NA,55.958333,74,15,71.916667,100,0
5/1/08,0.059235,0.073,10,108,10.708333,30,0,28,NA,NA,NA,NA,64.708333,80,14,62.875,100,0
5/2/08,0.051,0.061,10,71,4.333333,9,7,8,NA,NA,NA,NA,69.666667,81,15,67.791667,93,6
5/3/08,0.023294,0.041,11,38,6.125,19,21,18,NA,NA,NA,NA,64.083333,71,17,84.5,100,21
5/4/08,0.035588,0.056,11,54,7.208333,28,23,26,NA,NA,NA,NA,66.25,78,13,78.375,100,0
5/5/08,0.041706,0.063,11,77,21.25,45,23,42,NA,NA,NA,NA,64.208333,79,14,62.833333,99,4
5/6/08,0.045,0.079,12,129,16.791667,52,22,49,NA,NA,NA,NA,65.125,81,15,59.333333,92,5
5/7/08,0.055529,0.066,11,87,12.958333,41,0,39,NA,NA,NA,NA,69.125,83,13,71.125,100,3
5/8/08,0.039941,0.06,10,67,5.041667,14,21,13,NA,NA,NA,NA,72.541667,84,13,69.083333,100,23
5/9/08,0.027412,0.05,11,46,13.208333,39,20,37,NA,NA,NA,NA,70.291667,81,15,83.416667,100,0
5/10/08,0.036412,0.055,10,51,11.958333,25,0,24,NA,NA,NA,NA,71.833333,80,15,80.291667,98,0
5/11/08,0.044176,0.047,11,44,4.208333,14,0,13,NA,NA,NA,NA,67.75,77,14,72.625,100,2
5/12/08,0.028176,0.048,11,44,5.916667,9,6,8,NA,NA,NA,NA,61.166667,72,15,62.375,94,23
5/13/08,0.037471,0.063,10,77,NA,NA,NA,NA,NA,NA,NA,NA,60.708333,76,14,74.541667,100,1
5/14/08,0.034647,0.052,11,48,NA,NA,NA,NA,NA,NA,NA,NA,62.958333,72,14,85.5,100,3
5/15/08,0.024941,0.036,13,33,NA,NA,NA,NA,NA,NA,NA,NA,65.458333,69,10,95.916667,100,12
5/16/08,0.032294,0.037,10,34,NA,NA,NA,NA,NA,NA,NA,NA,67.166667,77,11,85.583333,100,0
5/17/08,0.032588,0.059,11,64,NA,NA,NA,NA,NA,NA,NA,NA,60.583333,74,14,73,100,4
5/18/08,0.038824,0.055,11,51,NA,NA,NA,NA,NA,NA,NA,NA,65.375,76,12,78.458333,100,0
5/19/08,0.048882,0.06,11,67,NA,NA,NA,NA,NA,NA,NA,NA,70.166667,82,14,72.208333,100,0
5/20/08,0.034176,0.06,11,67,NA,NA,NA,NA,NA,NA,NA,NA,73.416667,84,15,77.583333,100,20
5/21/08,0.029647,0.053,11,49,NA,NA,NA,NA,NA,NA,NA,NA,65.875,78,15,75.541667,100,0
5/22/08,0.044,0.077,12,122,NA,NA,NA,NA,NA,NA,NA,NA,67.916667,82,14,73.875,100,0
5/23/08,0.019824,0.04,9,37,NA,NA,NA,NA,NA,NA,NA,NA,70.333333,84,13,90.541667,100,2
5/24/08,0.035588,0.048,11,44,NA,NA,NA,NA,NA,NA,NA,NA,73.708333,87,14,80.5,100,0
5/25/08,0.045529,0.059,12,64,NA,NA,NA,NA,NA,NA,NA,NA,70.541667,81,15,75.333333,100,2
5/26/08,0.037647,0.057,10,58,NA,NA,NA,NA,NA,NA,NA,NA,70.791667,82,14,75.458333,99,6
5/27/08,0.032588,0.062,9,74,NA,NA,NA,NA,NA,NA,NA,NA,73.708333,85,13,76.958333,100,5
5/28/08,0.02425,0.026,16,24,NA,NA,NA,NA,NA,NA,NA,NA,73.882353,83,14,85.764706,98,5
5/29/08,0.031882,0.049,13,45,5.727273,8,13,8,NA,NA,NA,NA,66.625,77,16,86.833333,97,23
5/30/08,0.030294,0.054,11,50,5.708333,17,23,16,NA,NA,NA,NA,70.666667,82,15,90.5,100,1
5/31/08,0.032235,0.054,12,50,11.666667,38,22,36,NA,NA,NA,NA,77.041667,89,14,76.458333,100,0
6/1/08,0.033529,0.057,10,58,13.083333,31,0,29,NA,NA,NA,NA,74.583333,86,14,79.416667,100,3
6/2/08,0.033235,0.065,9,84,16.55,27,0,25,NA,NA,NA,NA,74.833333,87,13,84.875,100,22
6/3/08,0.040294,0.064,10,80,10.75,25,9,24,NA,NA,NA,NA,77.875,89,14,78.5,100,0
6/4/08,0.030765,0.053,10,49,13.083333,34,22,32,NA,NA,NA,NA,80.125,90,13,73.958333,98,5
6/5/08,0.023824,0.042,10,39,10.125,26,21,25,NA,NA,NA,NA,79.333333,92,16,73.875,100,3
6/6/08,0.035882,0.058,10,61,10.833333,34,23,32,NA,NA,NA,NA,80.791667,93,14,74.083333,99,5
6/7/08,0.036412,0.07,10,100,12.875,32,0,30,NA,NA,NA,NA,81.625,93,13,72.875,99,5
6/8/08,0.038647,0.07,9,100,14.625,38,23,36,NA,NA,NA,NA,82.083333,96,14,71.416667,100,3
6/9/08,0.041294,0.06,10,67,14.05,34,0,32,NA,NA,NA,NA,83.25,97,14,64.75,100,3
6/10/08,0.032412,0.061,10,71,14.5,34,22,32,NA,NA,NA,NA,79.916667,91,14,72.791667,93,4
6/11/08,0.034471,0.062,9,74,18.208333,38,20,36,NA,NA,NA,NA,78.75,92,12,77.541667,100,4
6/12/08,0.037412,0.047,10,44,8.041667,23,4,22,NA,NA,NA,NA,76.125,86,16,82.625,100,0
6/13/08,0.020353,0.033,10,31,6.083333,26,23,25,NA,NA,NA,NA,77.25,87,14,78.666667,100,4
6/14/08,0.024882,0.045,10,42,10.208333,23,1,22,NA,NA,NA,NA,75.041667,84,15,88.541667,100,21
6/15/08,0.034824,0.055,10,51,11.875,38,23,36,NA,NA,NA,NA,77.5,89,15,77.083333,100,0
6/16/08,0.038,0.072,10,105,18.65,49,21,46,NA,NA,NA,NA,78.375,91,15,70.791667,99,5
6/17/08,0.050765,0.074,10,112,19.291667,39,0,37,NA,NA,NA,NA,76.666667,89,12,67.416667,98,4
6/18/08,0.050294,0.081,11,136,18,47,23,44,NA,NA,NA,NA,72.347826,86,14,54.695652,90,5
6/19/08,0.042059,0.079,10,129,23.25,51,23,48,NA,NA,NA,NA,71.791667,86,15,58.75,97,5
6/20/08,0.054118,0.098,11,182,27.166667,55,23,52,NA,NA,NA,NA,73.083333,87,13,63.333333,100,5
6/21/08,0.042059,0.069,11,97,34,34,0,32,NA,NA,NA,NA,73.541667,85,16,80.458333,100,6
6/22/08,0.046824,0.072,10,105,NA,NA,NA,NA,NA,NA,NA,NA,76.75,88,16,76.666667,100,1
6/23/08,0.041294,0.066,10,87,NA,NA,NA,NA,NA,NA,NA,NA,77.25,89,14,67.625,100,4
6/24/08,0.039294,0.076,11,119,23.583333,58,21,55,NA,NA,NA,NA,76.375,92,14,62.666667,100,4
6/25/08,0.058353,0.085,11,150,20.041667,50,0,47,NA,NA,NA,NA,79.125,94,13,60.958333,99,5
6/26/08,0.026588,0.051,11,47,20.625,33,20,31,NA,NA,NA,NA,76,88,11,83.25,99,23
6/27/08,0.036706,0.052,10,48,11.25,25,0,24,NA,NA,NA,NA,80.5,92,15,70.416667,100,1
6/28/08,0.024882,0.038,9,35,8.5,19,3,18,NA,NA,NA,NA,77.708333,90,13,80,99,23
6/29/08,0.024824,0.034,11,31,6.958333,22,22,21,NA,NA,NA,NA,74.833333,87,16,84.5,100,1
6/30/08,0.032765,0.043,11,40,9.6,20,0,19,NA,NA,NA,NA,75.041667,84,14,73.25,100,0
7/1/08,0.030882,0.06,10,67,18.375,46,21,43,NA,NA,NA,NA,70.583333,85,14,64.333333,100,5
7/2/08,0.045647,0.087,11,154,21.166667,56,21,53,NA,NA,NA,NA,72.125,88,14,64.5,100,2
7/3/08,0.032824,0.062,10,74,20.083333,42,0,40,NA,NA,NA,NA,75.625,91,14,68.583333,98,3
7/4/08,0.041471,0.058,10,61,6.583333,27,0,25,NA,NA,NA,NA,80.375,91,15,69.5,95,5
7/5/08,0.034176,0.044,10,41,7.291667,16,3,15,NA,NA,NA,NA,76.541667,87,11,80.375,95,12
7/6/08,0.027941,0.043,11,40,6.541667,13,4,12,NA,NA,NA,NA,72.541667,82,11,90.375,100,5
7/7/08,0.043529,0.069,11,97,8.55,19,22,18,NA,NA,NA,NA,77.708333,89,14,81.541667,100,3
7/8/08,0.031647,0.052,10,48,7.125,19,8,18,NA,NA,NA,NA,78.727273,91,13,82.045455,100,22
7/9/08,0.027647,0.045,10,42,8.166667,16,21,15,NA,NA,NA,NA,78.416667,90,14,84.208333,100,0
7/10/08,0.012059,0.03,8,28,11.75,20,18,19,NA,NA,NA,NA,74.625,85,11,94.625,100,4
7/11/08,0.003167,0.005,18,5,15.818182,25,21,24,NA,NA,NA,NA,72.3,74,21,99.6,100,0
7/12/08,0.037941,0.069,10,97,8.791667,23,23,22,NA,NA,NA,NA,79.958333,92,14,78.75,100,0
7/13/08,0.013118,0.03,8,28,9.75,20,0,19,NA,NA,NA,NA,73.041667,82,9,97.625,100,2
7/14/08,0.031412,0.048,10,44,9.95,17,21,16,NA,NA,NA,NA,76,86,14,83.166667,100,0
7/15/08,0.033529,0.059,11,64,10.416667,29,22,27,NA,NA,NA,NA,75.625,86,12,81.166667,100,3
7/16/08,0.035529,0.064,10,80,12.375,39,21,37,NA,NA,NA,NA,75.791667,86,12,78.291667,100,1
7/17/08,0.040353,0.072,10,105,17.428571,44,21,42,NA,NA,NA,NA,75.041667,86,13,76.708333,100,5
7/18/08,0.045294,0.078,10,126,16.625,36,23,34,NA,NA,NA,NA,75.916667,88,14,75.083333,100,3
7/19/08,0.039353,0.07,10,100,13.833333,36,21,34,NA,NA,NA,NA,77.041667,88,15,81.75,100,4
7/20/08,0.040059,0.073,10,108,14.75,41,21,39,NA,NA,NA,NA,80.041667,93,15,74.458333,100,2
7/21/08,0.0652,0.077,10,122,15.411765,29,1,27,NA,NA,NA,NA,82.857143,95,15,73.666667,100,3
7/22/08,0.047471,0.091,10,164,9.055556,19,21,18,NA,NA,NA,NA,78,92,15,81.681818,100,20
7/23/08,0.042176,0.061,11,71,9.5,17,0,16,NA,NA,NA,NA,77.166667,87,15,83.916667,100,0
7/24/08,0.037118,0.071,9,101,12,41,21,39,NA,NA,NA,NA,77.833333,89,13,71.708333,100,5
7/25/08,0.036647,0.06,11,67,17.541667,31,0,29,NA,NA,NA,NA,75.166667,87,13,82.708333,99,3
7/26/08,0.025647,0.048,10,44,10.916667,28,0,26,NA,NA,NA,NA,77.916667,89,13,87.458333,100,2
7/27/08,0.036294,0.065,11,84,9,30,23,28,NA,NA,NA,NA,80.458333,93,15,81.166667,100,0
7/28/08,0.057294,0.095,11,174,10.875,25,8,24,NA,NA,NA,NA,81.75,94,13,74.541667,100,3
7/29/08,0.031824,0.066,10,87,9.45,22,21,21,NA,NA,NA,NA,77.727273,94,14,89.045455,100,0
7/30/08,0.033706,0.051,11,47,6.375,14,20,13,NA,NA,NA,NA,80,91,16,84.375,100,0
7/31/08,0.021294,0.034,9,31,8.291667,19,17,18,NA,NA,NA,NA,76.875,86,11,92.916667,100,15
8/1/08,0.032824,0.063,12,77,11.708333,33,21,31,NA,NA,NA,NA,78.041667,89,15,87.25,100,0
8/2/08,0.032118,0.061,10,71,8.416667,23,21,22,NA,NA,NA,NA,78.041667,92,14,85.708333,100,0
8/3/08,0.031471,0.062,10,74,8.708333,16,0,15,NA,NA,NA,NA,78.291667,92,14,84.916667,100,0
8/4/08,0.029471,0.058,10,61,9.708333,31,21,29,NA,NA,NA,NA,79.958333,91,14,83.958333,100,0
8/5/08,0.030412,0.061,11,71,13.4,38,20,36,NA,NA,NA,NA,82.041667,93,13,80.083333,100,1
8/6/08,0.035294,0.066,10,87,15.416667,37,21,35,NA,NA,NA,NA,83.791667,96,13,74.625,98,0
8/7/08,0.030824,0.048,9,44,14.625,27,0,25,NA,NA,NA,NA,78.75,91,12,83.458333,97,5
8/8/08,0.036765,0.059,10,64,10.375,23,21,22,NA,NA,NA,NA,77.25,88,13,69.25,97,4
8/9/08,0.041647,0.075,11,115,17.291667,45,21,42,NA,NA,NA,NA,73.625,88,14,71.541667,99,6
8/10/08,0.035235,0.063,10,77,14.458333,32,22,30,NA,NA,NA,NA,74.083333,87,16,73.291667,100,1
8/11/08,0.038882,0.073,11,108,18.75,45,21,42,NA,NA,NA,NA,77.458333,90,14,65.166667,92,5
8/12/08,0.029882,0.055,9,51,19.75,37,0,35,NA,NA,NA,NA,70.583333,81,13,81.541667,100,18
8/13/08,0.031941,0.049,11,45,9.791667,21,6,20,NA,NA,NA,NA,71.833333,81,16,93.5,100,0
8/14/08,0.032529,0.062,11,74,9.916667,30,21,28,NA,NA,NA,NA,73.041667,84,16,89.416667,100,2
8/15/08,0.033353,0.065,11,84,16.166667,38,21,36,NA,NA,NA,NA,75.333333,88,13,76.791667,100,0
8/16/08,0.033412,0.063,10,77,15.958333,33,0,31,NA,NA,NA,NA,75,86,13,82.625,100,5
8/17/08,0.039529,0.058,10,61,5.875,23,0,22,NA,NA,NA,NA,76.25,86,15,81.291667,99,5
8/18/08,0.031941,0.054,11,50,6.416667,23,23,22,NA,NA,NA,NA,74.916667,87,15,82.166667,100,2
8/19/08,0.038588,0.062,10,74,10,23,0,22,NA,NA,NA,NA,76.916667,90,13,75.208333,100,1
8/20/08,0.037471,0.051,10,47,6.833333,23,0,22,NA,NA,NA,NA,78.666667,91,15,72.083333,100,3
8/21/08,0.036647,0.041,17,38,3.125,10,21,9,NA,NA,NA,NA,77.125,85,16,77.208333,92,6
8/22/08,0.032529,0.038,8,35,2.666667,6,5,6,NA,NA,NA,NA,75.458333,82,10,78.583333,93,23
8/23/08,0.023882,0.029,11,27,1.166667,2,8,2,NA,NA,NA,NA,74,78,14,89.083333,100,21
8/24/08,0.017,0.023,10,21,1.083333,2,20,2,NA,NA,NA,NA,74.875,82,14,94.041667,100,1
8/25/08,0.016353,0.023,9,21,2.458333,11,19,10,NA,NA,NA,NA,73.541667,78,11,97.958333,100,0
8/26/08,0.018059,0.026,10,24,2.85,11,18,10,NA,NA,NA,NA,74.458333,83,15,95.833333,100,0
8/27/08,0.011824,0.022,10,20,5.791667,15,20,14,NA,NA,NA,NA,73,78,15,92.875,100,3
8/28/08,0.023471,0.047,11,44,10.125,26,20,25,NA,NA,NA,NA,73.791667,85,14,86.166667,100,0
8/29/08,0.026529,0.057,10,58,13.333333,36,19,34,NA,NA,NA,NA,75.166667,88,15,82.916667,100,0
8/30/08,0.032353,0.054,10,50,6.458333,17,0,16,NA,NA,NA,NA,77,88,13,82.875,100,0
8/31/08,0.017059,0.022,8,20,2.416667,5,2,5,NA,NA,NA,NA,78.666667,87,13,83,100,2
9/1/08,0.016882,0.02,10,19,1.958333,5,21,5,NA,NA,NA,NA,76.458333,80,13,90.583333,100,23
9/2/08,0.027235,0.044,10,41,4.95,14,6,13,NA,NA,NA,NA,76.25,84,12,85.333333,100,0
9/3/08,0.030059,0.056,10,54,8.333333,31,21,29,NA,NA,NA,NA,71.875,84,15,82.458333,100,1
9/4/08,0.025824,0.045,10,42,6.708333,19,0,18,NA,NA,NA,NA,72.041667,85,13,80.833333,100,0
9/5/08,0.025235,0.051,11,47,11.333333,38,20,36,NA,NA,NA,NA,73.791667,87,14,79.041667,100,3
9/6/08,0.019412,0.042,9,39,11.375,25,5,24,NA,NA,NA,NA,73.75,86,11,90.875,100,0
9/7/08,0.032471,0.061,11,71,8.583333,29,21,27,NA,NA,NA,NA,76.416667,89,15,83.916667,100,0
9/8/08,0.016647,0.038,9,35,11,19,8,18,NA,NA,NA,NA,74.333333,89,12,91.916667,100,0
9/9/08,0.016412,0.032,11,30,9.85,25,20,24,NA,NA,NA,NA,76.125,87,13,89.291667,100,0
9/10/08,0.022647,0.031,10,29,5.958333,17,0,16,NA,NA,NA,NA,76.708333,86,15,87,100,1
9/11/08,0.014529,0.018,12,17,3.333333,6,18,6,NA,NA,NA,NA,75.583333,80,13,90.625,98,6
9/12/08,0.014235,0.024,11,22,2.25,8,23,8,NA,NA,NA,NA,76.958333,85,14,89.875,100,3
9/13/08,0.019824,0.032,12,30,2.083333,4,0,4,NA,NA,NA,NA,77.5,86,14,88.375,100,1
9/14/08,0.013706,0.019,9,18,1.833333,5,20,5,NA,NA,NA,NA,78.291667,88,13,81.083333,100,1
9/15/08,0.022471,0.028,10,26,8.5,12,15,11,NA,NA,NA,NA,75.375,81,11,79.916667,92,5
9/16/08,0.030118,0.038,11,35,10.25,16,4,15,NA,NA,NA,NA,69.125,79,13,86.166667,99,2
9/17/08,0.014882,0.018,11,17,6.458333,12,21,11,NA,NA,NA,NA,66.375,68,13,92.791667,97,23
9/18/08,0.028412,0.049,10,45,9.125,21,22,20,NA,NA,NA,NA,71.291667,82,14,80.458333,100,23
9/19/08,0.044294,0.054,10,50,8.5,24,6,23,NA,NA,NA,NA,69.125,81,13,75.083333,100,3
9/20/08,0.027882,0.047,10,44,5.75,20,23,19,NA,NA,NA,NA,68.125,79,14,74.25,95,23
9/21/08,0.021059,0.035,10,32,6.75,20,0,19,NA,NA,NA,NA,65.333333,74,12,87.166667,100,22
9/22/08,0.024765,0.044,10,41,11.5,31,22,29,NA,NA,NA,NA,68.666667,84,13,77.416667,100,0
9/23/08,0.042118,0.055,9,51,10.6,23,0,22,NA,NA,NA,NA,68.875,82,13,72.791667,98,0
9/24/08,0.027294,0.053,10,49,9.125,13,6,12,NA,NA,NA,NA,65,79,14,67.291667,95,1
9/25/08,0.021882,0.047,10,44,14.230769,32,19,30,NA,NA,NA,NA,63.958333,83,15,70.5,100,2
9/26/08,0.032941,0.048,11,44,17.875,36,6,34,NA,NA,NA,NA,67.75,82,14,71.5,95,0
9/27/08,0.021118,0.036,11,33,11.541667,22,22,21,NA,NA,NA,NA,68.25,77,12,83.625,100,5
9/28/08,0.023588,0.045,10,42,11.833333,31,21,29,NA,NA,NA,NA,72.083333,87,15,77.291667,100,0
9/29/08,0.032882,0.059,11,64,12.833333,29,20,27,NA,NA,NA,NA,72.125,86,14,78.666667,100,1
9/30/08,0.033706,0.059,11,64,22.15,43,20,41,NA,NA,NA,NA,71,87,13,72.125,100,0
10/1/08,0.021765,0.04,10,37,14.625,36,21,34,11.3,0,11.3,47,65.541667,76,13,63.75,93,5
10/2/08,0.020118,0.041,10,38,20.75,40,20,38,13,0,13,53,58.875,75,14,73.541667,100,2
10/3/08,0.028765,0.058,10,61,19.875,45,20,42,19.9,0,19.9,67,63.083333,80,14,76.041667,100,1
10/4/08,0.029941,0.064,10,80,21.041667,47,19,44,26.8,0,26.8,82,64.75,82,15,77.208333,100,0
10/5/08,0.034588,0.063,11,77,13.916667,35,22,33,27.8,0,27.8,84,66.333333,83,14,75.333333,100,0
10/6/08,0.031941,0.05,10,46,12.25,29,0,27,18.2,0,18.2,64,65.958333,81,14,78.708333,100,0
10/7/08,0.043353,0.05,10,46,7.65,26,6,25,12.6,0,12.6,52,69.291667,82,14,69.875,100,5
10/8/08,0.016412,0.026,7,24,3.916667,10,16,9,6.2,0,6.2,26,65.041667,70,0,98.791667,100,2
10/9/08,0.013,0.024,9,22,8.333333,16,6,15,4.1,0,4.1,17,66.583333,74,15,95.583333,100,0
